Airline,Source,Destination,Total_Stops,Additional_Info,Date,Month,Year,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Price
433,4,0,2,0,5,18,4,2019,18,10,15,15,5198.0
434,10,0,2,0,8,1,6,2019,22,15,19,30,4878.0
435,4,2,1,1,5,18,5,2019,19,0,19,45,12373.0
436,6,2,1,1,5,3,3,2019,16,10,7,10,8552.0
437,10,2,1,0,8,21,4,2019,17,50,14,40,6741.0
438,6,2,1,1,8,9,4,2019,19,15,12,50,6481.0
439,6,2,1,1,8,6,6,2019,19,15,10,35,7354.0
440,1,0,2,0,8,21,4,2019,23,55,21,5,5228.0
441,4,3,0,1,5,12,5,2019,20,45,8,25,10844.0
442,3,2,1,1,8,18,5,2019,12,10,6,50,6347.0
443,1,0,5,1,8,15,3,2019,12,15,8,15,5013.0
444,4,3,0,1,5,9,6,2019,4,40,18,55,9663.0
445,3,0,2,0,8,6,4,2019,21,20,18,25,4823.0
446,1,2,1,2,8,24,6,2019,19,15,16,55,13381.0
447,8,1,4,0,7,1,6,2019,12,0,9,45,3543.0
448,4,3,0,1,5,15,5,2019,4,40,18,55,9663.0
449,4,3,0,1,5,1,4,2019,19,50,18,55,7064.0
450,4,2,1,1,5,9,6,2019,19,0,7,5,10262.0
451,1,2,1,2,8,1,6,2019,19,15,10,55,13013.0
452,4,2,1,2,8,27,6,2019,12,35,19,10,15339.0
453,2,0,2,0,8,18,4,2019,14,30,11,40,4937.0
454,3,2,1,1,8,6,6,2019,12,10,5,5,6818.0
455,1,2,1,2,8,18,5,2019,19,15,22,0,10441.0
456,4,2,1,1,5,3,4,2019,19,0,14,0,5177.0
457,3,1,4,0,8,27,6,2019,14,0,11,35,3858.0
458,3,3,0,1,8,18,5,2019,2,15,21,0,6534.0
459,6,2,1,1,8,15,6,2019,1,30,10,20,6795.0
460,6,2,1,1,8,3,6,2019,19,15,7,30,9736.0
461,4,0,2,0,8,1,5,2019,22,50,19,50,7229.0
462,8,2,1,1,8,24,4,2019,22,50,17,55,4957.0
463,3,0,5,0,8,9,3,2019,8,45,6,0,7648.0
464,8,3,0,0,8,15,6,2019,17,25,14,55,3873.0
465,4,3,0,1,8,12,5,2019,4,40,18,55,14388.0
466,3,3,0,0,8,6,3,2019,19,55,17,15,5618.0
467,6,2,1,1,8,9,6,2019,1,30,19,0,7408.0
468,0,2,1,1,8,3,3,2019,22,15,16,45,13774.0
469,10,0,2,0,8,3,5,2019,9,40,7,0,4668.0
470,4,2,1,2,8,21,3,2019,4,25,18,20,13082.0
471,1,2,1,1,8,3,6,2019,19,15,3,50,8669.0
472,3,2,1,1,8,24,6,2019,1,30,16,0,6316.0
473,4,2,1,1,5,6,3,2019,4,25,22,20,12583.0
474,10,0,5,0,8,9,3,2019,18,50,16,10,7923.0
475,2,2,1,1,8,3,3,2019,12,50,7,0,7378.0
476,10,0,2,0,8,3,6,2019,22,15,19,30,4878.0
477,4,3,0,1,5,18,5,2019,19,50,16,30,10844.0
478,4,0,2,0,8,3,4,2019,11,20,8,20,7229.0
479,8,2,1,1,8,21,5,2019,11,20,6,5,6297.0
480,4,3,0,1,5,12,6,2019,12,0,20,0,8529.0
481,6,2,1,1,8,18,5,2019,21,0,14,0,13727.0
482,8,3,0,1,8,24,5,2019,17,15,8,35,6643.0
483,6,2,1,1,8,9,5,2019,19,0,10,0,10197.0
484,8,3,0,0,8,21,4,2019,0,40,22,20,4911.0
485,3,1,4,0,8,6,3,2019,7,35,5,15,6482.0
486,4,0,5,1,8,1,3,2019,15,15,8,55,26890.0
487,3,3,0,1,8,18,5,2019,23,45,19,20,3717.0
488,3,1,4,0,8,1,6,2019,15,35,13,15,3597.0
489,1,0,5,2,8,18,3,2019,22,10,11,5,10846.0
490,1,0,5,1,8,1,3,2019,22,45,5,50,14069.0
491,4,2,1,1,5,1,4,2019,12,35,22,50,5177.0
492,1,2,1,2,8,6,3,2019,7,40,5,55,14641.0
493,3,2,1,1,8,6,6,2019,22,30,8,35,6442.0
494,1,2,1,1,8,21,3,2019,23,0,17,45,5704.0
495,4,3,0,1,5,6,5,2019,9,20,14,5,9663.0
496,4,2,1,1,8,6,6,2019,4,25,20,55,14714.0
497,4,2,1,1,5,1,4,2019,19,0,10,0,5406.0
498,10,3,0,1,8,15,5,2019,20,20,20,20,8610.0
499,4,2,1,2,8,12,6,2019,12,35,18,25,14237.0
500,3,0,2,0,8,9,6,2019,10,5,7,10,4823.0
501,3,4,3,0,8,27,3,2019,21,35,20,5,2227.0
502,4,2,1,1,5,18,5,2019,4,25,7,5,12373.0
503,1,2,1,1,8,6,6,2019,19,15,13,0,8372.0
504,4,2,1,1,8,3,3,2019,4,25,13,55,17024.0
505,1,4,3,0,8,27,5,2019,22,25,21,5,3100.0
506,4,2,1,1,5,9,3,2019,19,45,6,50,14053.0
507,3,1,4,0,8,9,5,2019,7,40,5,15,3540.0
508,10,3,0,1,8,21,5,2019,18,50,20,20,9345.0
509,4,2,1,2,5,1,6,2019,4,25,5,30,10368.0
510,4,0,5,1,8,1,3,2019,12,25,7,0,26890.0
511,8,4,3,0,8,9,3,2019,10,15,8,50,5755.0
512,4,0,5,1,5,21,3,2019,16,10,8,55,7832.0
513,4,3,0,1,8,6,5,2019,20,45,8,25,14388.0
514,1,2,1,2,8,27,6,2019,9,25,13,15,8839.0
515,1,2,1,2,8,3,3,2019,19,15,22,0,22096.0
516,10,1,4,0,8,27,5,2019,9,20,7,5,3687.0
517,6,2,1,1,8,15,5,2019,19,0,8,30,9627.0
518,6,2,1,1,8,21,3,2019,1,35,11,30,13542.0
519,3,0,2,0,8,27,4,2019,6,50,4,0,4423.0
520,3,2,1,2,8,3,3,2019,21,20,4,55,8899.0
521,8,2,1,1,8,21,4,2019,11,20,6,5,5583.0
522,0,2,1,1,8,27,5,2019,6,35,16,45,6752.0
523,8,1,4,0,7,21,5,2019,10,35,8,20,3543.0
524,4,0,5,1,5,21,3,2019,15,15,8,0,7832.0
525,1,3,0,2,8,1,5,2019,8,55,5,50,10991.0
526,4,2,1,1,5,27,5,2019,12,35,9,0,12898.0
527,4,2,1,1,5,27,5,2019,19,0,14,0,12898.0
528,2,0,2,0,8,24,5,2019,14,30,11,40,3398.0
529,1,2,1,0,8,24,4,2019,8,0,5,10,5201.0
530,1,3,0,2,8,6,5,2019,1,20,10,0,13873.0
531,1,2,1,1,8,15,6,2019,23,0,17,40,7384.0
532,4,2,1,1,5,6,6,2019,4,25,18,15,10262.0
533,4,3,0,1,5,24,3,2019,12,0,8,25,10031.0
534,4,3,0,1,5,6,5,2019,19,10,9,35,12384.0
535,4,3,0,1,5,9,5,2019,18,15,14,5,7757.0
536,4,0,5,1,8,6,3,2019,11,25,21,25,17261.0
537,8,1,4,0,8,1,3,2019,12,5,9,30,7298.0
538,4,0,2,0,8,6,4,2019,18,10,15,15,7229.0
539,3,3,0,0,8,1,4,2019,7,15,4,40,4174.0
540,3,3,0,1,8,18,5,2019,22,15,17,35,5699.0
541,1,3,0,0,8,24,4,2019,16,45,14,15,4880.0
542,1,2,1,1,8,6,3,2019,19,15,8,0,15284.0
543,4,3,0,1,8,24,3,2019,16,20,8,25,13759.0
544,10,3,0,1,8,24,3,2019,18,45,9,55,16092.0
545,3,4,3,0,8,9,3,2019,7,45,6,20,4392.0
546,4,2,1,1,5,24,6,2019,12,35,20,55,10262.0
547,8,3,0,0,7,12,6,2019,9,30,6,55,3841.0
548,2,0,2,0,8,1,6,2019,10,40,7,45,5048.0
549,1,3,0,1,8,21,5,2019,20,25,7,0,11096.0
550,3,2,1,1,8,24,4,2019,12,10,7,35,5073.0
551,4,2,1,1,8,3,3,2019,4,25,9,55,19828.0
552,10,1,4,0,8,21,3,2019,9,20,7,5,3739.0
553,1,2,1,2,8,9,3,2019,19,15,5,0,10598.0
554,4,0,2,0,5,15,6,2019,22,0,18,55,7229.0
555,10,3,0,1,8,1,4,2019,18,50,17,0,8610.0
556,10,2,1,0,8,9,5,2019,17,50,14,40,6216.0
557,1,0,2,0,8,9,6,2019,16,10,13,20,6961.0
558,4,3,0,1,5,6,5,2019,21,5,9,35,10703.0
559,4,3,0,1,8,15,5,2019,23,35,17,0,14151.0
560,4,3,0,1,5,9,5,2019,10,5,6,30,8586.0
561,3,3,0,0,8,12,4,2019,22,55,20,20,4488.0
562,6,2,1,1,8,15,6,2019,1,30,18,0,7408.0
563,4,2,1,0,5,18,4,2019,14,15,11,0,5443.0
564,4,3,0,1,5,12,6,2019,19,10,9,35,10539.0
565,6,2,1,1,8,1,6,2019,1,30,13,0,7723.0
566,6,2,1,1,8,6,3,2019,18,50,7,30,15411.0
567,4,0,2,0,8,21,5,2019,10,10,7,10,7229.0
568,3,3,0,0,8,21,6,2019,22,55,20,20,4804.0
569,4,4,3,0,5,3,3,2019,4,25,2,55,4050.0
570,4,3,0,1,8,18,5,2019,19,10,17,0,14151.0
571,8,2,1,1,8,6,4,2019,22,50,17,55,4957.0
572,1,0,5,0,8,3,3,2019,23,55,21,10,7591.0
573,4,3,0,1,5,24,3,2019,22,35,13,55,11134.0
574,3,2,1,1,8,27,5,2019,12,10,5,5,6600.0
575,1,0,5,0,8,9,3,2019,23,55,21,10,4966.0
576,1,2,1,2,8,1,6,2019,7,40,6,50,15481.0
577,8,3,0,0,8,1,3,2019,0,40,22,20,5515.0
578,4,2,1,1,8,15,6,2019,19,0,8,0,14714.0
579,2,2,1,1,8,15,6,2019,19,35,10,35,4959.0
580,4,0,2,0,8,21,4,2019,14,5,11,10,7229.0
581,1,2,1,0,8,15,5,2019,21,10,18,5,6094.0
582,0,3,0,0,8,24,4,2019,12,55,10,20,4409.0
583,6,2,1,1,8,18,5,2019,19,0,6,0,9794.0
584,4,4,3,0,8,3,4,2019,4,20,2,55,5678.0
585,3,2,1,1,8,15,6,2019,16,10,8,35,6442.0
586,10,0,2,0,8,18,5,2019,9,40,7,0,4878.0
587,4,3,0,1,5,24,3,2019,10,5,21,10,12446.0
588,4,2,1,2,8,9,5,2019,4,25,23,5,16704.0
589,4,0,5,1,5,15,3,2019,10,45,5,45,9134.0
590,4,3,0,1,5,15,5,2019,4,40,20,0,8586.0
591,4,0,2,0,5,1,6,2019,10,10,7,10,7229.0
592,4,0,2,0,5,21,4,2019,10,10,7,10,6144.0
593,1,0,2,0,8,18,5,2019,12,45,10,0,6961.0
594,4,3,0,1,5,9,5,2019,4,40,16,30,10844.0
595,3,1,4,0,8,21,5,2019,21,55,19,35,3597.0
596,8,0,5,1,8,21,3,2019,18,15,10,20,7139.0
597,1,4,3,2,8,6,3,2019,15,15,9,40,25139.0
598,4,2,1,2,5,1,6,2019,12,35,9,40,10368.0
599,1,2,1,1,8,6,4,2019,9,25,20,40,5117.0
600,6,2,1,1,8,18,5,2019,19,15,11,40,9211.0
601,8,3,0,0,8,15,4,2019,19,40,17,10,4174.0
602,6,2,1,1,8,27,5,2019,19,15,7,30,10786.0
603,4,0,5,1,5,15,3,2019,7,40,8,0,9134.0
604,4,2,1,2,8,1,6,2019,4,25,14,35,13376.0
605,1,0,5,1,8,21,3,2019,10,50,22,0,6955.0
606,4,3,0,1,5,9,5,2019,18,15,8,25,10844.0
607,0,3,0,0,8,1,4,2019,22,25,19,55,3807.0
608,4,3,0,1,5,1,5,2019,12,0,14,5,9663.0
609,4,2,1,1,5,9,5,2019,4,25,2,15,12373.0
610,8,0,2,0,8,1,5,2019,0,5,21,10,4991.0
611,1,2,1,1,8,21,3,2019,19,15,23,0,6745.0
612,4,2,1,1,5,15,6,2019,19,0,22,50,10262.0
613,4,2,1,1,5,27,3,2019,4,25,17,30,6540.0
614,8,3,0,0,8,6,4,2019,19,40,17,10,3873.0
615,4,2,1,1,8,9,5,2019,19,0,21,50,15554.0
616,3,3,0,0,8,27,5,2019,22,55,20,20,4804.0
617,4,2,1,1,5,27,3,2019,19,45,23,5,7438.0
618,0,0,2,0,8,3,5,2019,7,45,4,55,6181.0
619,6,2,1,1,8,1,5,2019,1,30,19,0,9424.0
620,1,0,5,2,8,12,3,2019,23,25,17,25,12725.0
621,1,0,5,1,8,15,3,2019,21,25,8,15,6046.0
622,8,0,2,0,8,15,6,2019,0,5,21,10,3971.0
623,4,3,0,1,8,6,6,2019,14,25,20,25,12692.0
624,3,2,1,1,8,6,3,2019,22,20,14,20,7451.0
625,4,0,5,1,8,12,3,2019,7,40,22,55,13817.0
626,4,3,0,1,5,6,5,2019,22,5,9,35,10703.0
627,4,0,5,1,8,12,3,2019,10,45,21,25,13817.0
628,4,0,5,1,8,15,3,2019,5,5,22,55,27210.0
629,4,3,0,1,8,18,5,2019,4,40,21,10,13941.0
630,1,0,5,1,8,1,3,2019,12,15,17,0,10246.0
631,3,3,0,0,8,6,5,2019,19,50,17,15,4804.0
632,0,3,0,1,8,6,6,2019,10,40,22,40,6810.0
633,4,0,2,0,5,1,5,2019,11,20,8,20,5198.0
634,10,0,2,0,8,3,5,2019,23,50,21,0,5613.0
635,3,4,3,0,8,3,3,2019,22,45,21,20,4784.0
636,4,2,1,1,5,21,3,2019,18,50,19,45,5406.0
637,1,0,2,0,8,27,4,2019,16,10,13,20,5228.0
638,4,2,1,1,5,27,5,2019,19,0,20,55,12898.0
639,1,1,4,0,8,15,6,2019,13,55,11,40,4667.0
640,4,3,0,1,8,21,5,2019,19,50,14,5,14781.0
641,10,0,2,0,8,21,4,2019,12,35,9,45,5403.0
642,4,3,0,1,5,12,6,2019,23,35,14,5,9899.0
643,4,2,1,2,5,21,5,2019,4,25,19,30,13029.0
644,10,3,0,1,8,18,5,2019,10,45,17,0,9187.0
645,3,0,2,0,8,24,5,2019,22,50,20,0,4823.0
646,1,2,1,2,8,27,3,2019,19,15,21,30,8665.0
647,3,2,1,1,8,6,3,2019,21,0,8,25,14871.0
648,3,4,3,0,8,21,6,2019,7,55,6,25,4049.0
649,1,1,4,0,8,12,6,2019,13,55,11,40,4667.0
650,3,3,0,1,8,9,4,2019,23,50,19,55,4226.0
651,1,0,5,0,8,3,3,2019,8,55,6,10,7591.0
652,4,0,5,1,8,6,3,2019,13,15,5,45,19225.0
653,4,2,1,1,5,27,5,2019,12,35,19,15,12898.0
654,3,4,3,0,8,9,6,2019,13,30,12,0,2754.0
655,8,4,3,0,7,3,5,2019,14,45,13,15,1965.0
656,1,3,0,2,8,24,3,2019,23,15,16,45,12835.0
657,5,0,5,1,8,1,3,2019,10,45,5,45,52229.0
658,6,2,1,1,8,15,5,2019,19,15,8,0,14533.0
659,10,0,2,0,8,24,6,2019,12,35,9,45,4668.0
660,4,2,1,1,8,9,4,2019,12,35,17,30,11822.0
661,4,2,1,1,5,27,3,2019,4,25,21,50,6017.0
662,4,2,1,1,8,9,6,2019,19,0,11,30,14714.0
663,8,1,4,0,8,9,6,2019,10,35,8,20,3597.0
664,0,0,2,0,8,24,4,2019,13,55,11,10,3383.0
665,1,3,0,2,8,18,5,2019,5,35,16,50,11642.0
666,10,0,2,0,8,27,4,2019,23,50,21,0,5403.0
667,1,2,1,2,8,3,3,2019,19,15,16,40,14221.0
668,4,3,0,1,5,18,5,2019,10,5,21,10,8586.0
669,3,4,3,0,8,12,6,2019,10,40,9,10,4049.0
670,4,2,1,1,5,3,6,2019,4,25,19,45,10262.0
671,6,2,1,1,8,21,5,2019,21,0,7,0,7888.0
672,1,2,1,2,8,21,3,2019,19,15,19,45,8236.0
673,1,2,1,2,8,6,6,2019,19,15,13,20,12961.0
674,4,3,0,1,5,9,5,2019,4,40,6,30,8586.0
675,3,3,0,1,8,18,5,2019,13,0,8,10,5279.0
676,2,0,2,0,8,18,6,2019,23,40,20,55,3419.0
677,4,2,1,2,8,15,6,2019,19,0,5,30,13292.0
678,4,3,0,1,8,15,5,2019,9,45,20,25,13067.0
679,3,1,4,0,8,3,5,2019,15,35,13,15,3597.0
680,4,2,1,1,8,18,5,2019,19,0,7,5,15554.0
681,3,2,1,1,8,15,5,2019,22,15,17,5,6027.0
682,4,3,0,1,8,9,5,2019,18,15,6,30,14781.0
683,4,2,1,2,8,1,6,2019,4,25,14,35,13376.0
684,3,0,2,0,8,27,5,2019,0,15,21,15,3943.0
685,2,2,1,1,8,12,6,2019,13,35,7,25,5842.0
686,3,1,4,0,8,15,3,2019,7,35,5,15,4326.0
687,6,2,1,1,8,1,6,2019,19,15,8,30,8937.0
688,1,1,4,0,8,21,3,2019,13,55,11,40,3670.0
689,3,0,2,0,8,18,6,2019,21,20,18,25,4823.0
690,4,4,3,0,5,3,4,2019,21,5,19,35,2071.0
691,6,2,1,1,5,27,6,2019,22,30,14,55,6093.0
692,10,3,0,1,8,24,3,2019,22,55,20,20,11682.0
693,3,0,5,1,8,3,3,2019,10,10,5,25,7774.0
694,4,3,0,1,8,12,5,2019,14,25,17,0,13067.0
695,3,2,1,1,8,27,5,2019,16,10,7,35,7514.0
696,6,2,1,1,8,9,4,2019,1,30,17,0,6838.0
697,3,1,4,0,8,18,3,2019,15,35,13,20,3858.0
698,6,2,1,1,8,15,6,2019,1,30,12,50,6795.0
699,4,2,1,2,8,27,5,2019,4,25,20,0,16263.0
700,1,3,0,1,8,9,5,2019,18,30,16,50,8576.0
701,1,0,2,0,8,6,5,2019,12,45,10,0,5228.0
702,4,2,1,2,8,1,5,2019,4,25,23,5,16704.0
703,3,3,0,0,8,24,3,2019,23,5,20,25,8872.0
704,2,0,2,0,8,3,5,2019,14,30,11,40,3898.0
705,8,1,4,0,7,21,3,2019,20,5,17,45,3332.0
706,4,3,0,1,5,21,5,2019,17,35,10,20,5608.0
707,4,3,0,1,8,9,5,2019,4,40,8,25,13941.0
708,6,2,1,1,8,21,3,2019,19,15,7,30,9100.0
709,10,0,2,0,8,15,6,2019,19,35,17,0,4878.0
710,3,2,1,1,8,1,6,2019,21,0,7,30,6416.0
711,8,4,3,0,8,12,5,2019,7,15,5,45,2017.0
712,4,2,1,2,8,27,3,2019,19,45,19,10,10976.0
713,4,3,0,1,5,24,3,2019,16,20,19,45,10031.0
714,3,3,0,0,8,18,3,2019,8,20,5,30,4462.0
715,3,2,1,1,8,1,4,2019,12,10,7,35,5073.0
716,3,1,4,0,8,27,3,2019,7,35,5,15,4326.0
717,7,2,1,1,8,21,3,2019,19,15,7,30,10161.0
718,3,4,3,0,8,12,6,2019,18,25,16,55,3175.0
719,10,3,0,1,8,24,3,2019,9,10,20,20,12312.0
720,4,2,1,2,8,21,3,2019,18,50,18,20,12604.0
721,6,2,1,1,8,15,6,2019,19,0,7,30,10877.0
722,3,3,0,1,8,18,5,2019,10,20,6,20,4226.0
723,4,2,1,1,5,6,4,2019,19,0,8,0,5406.0
724,3,2,1,1,8,15,5,2019,7,25,2,0,8618.0
725,3,3,0,0,8,18,4,2019,19,50,17,15,4174.0
726,2,2,1,1,8,1,6,2019,19,35,14,25,10651.0
727,4,2,1,1,5,21,3,2019,4,25,18,15,5963.0
728,4,2,1,2,5,12,6,2019,12,35,9,40,10368.0
729,3,4,3,1,8,6,3,2019,23,0,15,45,7681.0
730,6,2,1,1,8,21,5,2019,21,0,12,50,7485.0
731,4,0,2,0,5,3,4,2019,18,10,15,15,4544.0
732,8,3,0,1,8,15,4,2019,20,20,15,5,4649.0
733,10,1,4,0,8,12,5,2019,20,5,17,45,11982.0
734,4,4,3,0,5,24,6,2019,8,30,7,5,4995.0
735,3,3,0,1,8,9,5,2019,13,0,8,10,5069.0
736,8,3,0,0,8,1,6,2019,0,40,22,20,3873.0
737,8,3,0,0,8,27,4,2019,0,40,22,20,3873.0
738,1,2,1,1,8,27,5,2019,23,0,9,45,8907.0
739,4,3,0,1,5,9,6,2019,16,20,21,10,10844.0
740,4,3,0,1,5,15,5,2019,19,50,21,10,10844.0
741,4,3,0,1,5,6,5,2019,12,0,21,10,9663.0
742,4,2,1,2,8,1,6,2019,12,35,21,25,13292.0
743,4,2,1,2,8,12,6,2019,12,35,5,30,14441.0
744,4,4,3,0,5,9,6,2019,4,20,2,55,4050.0
745,3,0,5,0,8,9,3,2019,0,15,21,20,6144.0
746,3,2,1,1,8,6,3,2019,15,30,7,30,14871.0
747,0,0,2,0,8,18,4,2019,13,55,11,10,4483.0
748,3,2,1,1,8,15,5,2019,1,30,10,35,6979.0
749,4,4,3,0,8,27,6,2019,11,50,10,20,8040.0
750,3,2,1,1,8,1,6,2019,1,30,9,15,7048.0
751,8,0,2,0,7,27,6,2019,12,20,9,30,3573.0
752,3,2,1,1,8,27,5,2019,21,0,16,0,5054.0
753,1,2,1,1,8,1,6,2019,19,15,21,0,8582.0
754,0,2,1,1,8,9,6,2019,13,25,7,55,8759.0
755,3,2,1,1,8,27,4,2019,16,10,7,35,6442.0
756,1,2,1,1,8,18,5,2019,19,15,3,50,8879.0
757,4,3,0,1,5,24,3,2019,18,10,21,10,10031.0
758,4,2,1,2,5,3,6,2019,19,0,5,30,10368.0
759,3,0,2,0,8,24,6,2019,15,50,13,0,3943.0
760,3,2,1,1,8,3,3,2019,11,30,4,45,14871.0
761,4,4,3,0,5,18,6,2019,10,15,8,45,4995.0
762,6,2,1,1,5,24,6,2019,19,0,10,20,10791.0
763,8,4,3,0,8,3,6,2019,7,15,5,45,2753.0
764,3,0,2,0,8,9,4,2019,13,0,10,10,4423.0
765,0,3,0,0,8,27,5,2019,12,55,10,20,4409.0
766,1,3,0,1,8,9,5,2019,11,5,19,0,6117.0
767,4,2,1,2,8,21,5,2019,19,0,19,10,15129.0
768,10,3,0,1,8,6,6,2019,23,25,20,20,9345.0
769,10,3,0,1,8,9,5,2019,23,25,7,10,8085.0
770,4,2,1,1,8,6,5,2019,4,25,13,0,15554.0
771,8,0,2,0,7,21,5,2019,12,20,9,30,3573.0
772,6,2,1,1,8,3,3,2019,1,35,17,0,17073.0
773,6,2,1,1,8,9,6,2019,1,30,11,40,6795.0
774,10,0,5,0,8,21,3,2019,9,40,7,0,5403.0
775,3,1,4,0,8,15,5,2019,7,40,5,15,3540.0
776,10,2,1,0,8,24,4,2019,17,50,14,40,6216.0
777,4,0,2,0,5,21,5,2019,18,45,15,50,3359.0
778,4,3,0,1,5,24,5,2019,23,35,18,55,10844.0
779,1,0,2,0,8,15,6,2019,16,10,13,20,6961.0
780,0,3,0,0,8,3,4,2019,12,55,10,20,4107.0
781,6,2,1,1,8,21,3,2019,18,50,9,10,13069.0
782,4,2,1,2,8,24,6,2019,4,25,11,45,13357.0
783,3,2,1,1,8,1,6,2019,22,30,16,10,6938.0
784,4,2,1,2,8,27,6,2019,12,35,9,35,13292.0
785,1,0,5,2,1,1,3,2019,23,25,8,50,26743.0
786,6,2,1,1,8,21,3,2019,18,50,6,40,13568.0
787,6,2,1,1,8,6,3,2019,19,15,11,40,15353.0
788,3,1,4,0,8,15,5,2019,17,5,14,45,3597.0
789,4,3,0,1,5,24,3,2019,16,20,21,10,10031.0
790,1,3,0,2,8,9,5,2019,5,25,9,25,14687.0
791,4,0,2,0,5,6,6,2019,22,50,19,50,7229.0
792,2,2,1,1,8,9,5,2019,19,35,14,25,10188.0
793,10,0,5,0,8,9,3,2019,9,40,7,0,7398.0
794,4,2,1,2,8,18,5,2019,19,0,13,25,16704.0
795,3,0,5,1,6,1,3,2019,21,50,16,55,8153.0
796,4,0,2,0,8,9,4,2019,10,10,7,10,7229.0
797,6,2,1,1,5,27,5,2019,1,30,13,0,6943.0
798,6,2,1,1,8,1,6,2019,19,15,6,40,8937.0
799,1,2,1,2,8,3,3,2019,9,25,7,5,9400.0
800,10,3,0,1,8,24,3,2019,20,25,7,10,13152.0
801,3,0,2,0,8,1,6,2019,1,0,22,10,3419.0
802,10,3,0,1,8,12,6,2019,9,5,20,20,7927.0
803,1,0,5,2,8,15,3,2019,22,10,5,50,9796.0
804,10,0,5,0,8,3,3,2019,14,10,11,30,8028.0
805,6,2,1,2,8,6,3,2019,21,20,13,5,10759.0
806,6,2,1,1,8,21,5,2019,19,0,7,0,10197.0
807,1,0,2,0,8,1,6,2019,23,55,21,5,5228.0
808,6,2,1,1,5,18,5,2019,21,0,10,0,9275.0
809,3,1,4,0,8,3,3,2019,0,25,22,5,5277.0
810,4,2,1,2,5,18,5,2019,4,25,14,35,13848.0
811,3,2,1,1,8,15,5,2019,22,30,14,20,6412.0
812,4,3,0,1,8,18,5,2019,4,40,16,30,13941.0
813,10,0,2,0,8,6,5,2019,9,40,7,0,4668.0
814,3,0,2,0,8,18,6,2019,4,15,1,30,3419.0
815,3,0,2,0,8,6,4,2019,1,0,22,10,3943.0
816,1,3,0,1,8,24,5,2019,14,35,14,35,6528.0
817,4,0,2,0,8,21,5,2019,20,45,17,45,7229.0
818,6,2,1,1,8,21,3,2019,1,35,13,0,13542.0
819,4,3,0,1,5,12,6,2019,20,45,18,55,8529.0
820,4,0,2,0,8,21,6,2019,18,10,15,15,8016.0
821,4,2,1,2,5,9,5,2019,12,35,19,30,13029.0
822,4,2,1,2,8,9,5,2019,4,25,23,5,15129.0
823,4,2,1,2,5,9,6,2019,4,25,19,30,10368.0
824,1,2,1,0,8,3,3,2019,21,10,18,5,8666.0
825,4,2,1,1,8,18,5,2019,19,0,10,0,15554.0
826,4,0,5,1,8,1,3,2019,16,10,5,45,26890.0
827,4,3,0,1,8,21,5,2019,9,45,17,0,13067.0
828,4,0,2,0,5,1,4,2019,8,45,6,0,4544.0
829,10,3,0,1,8,21,5,2019,22,40,20,20,8452.0
830,6,2,1,1,5,27,6,2019,19,15,6,0,7268.0
831,6,2,1,1,8,9,5,2019,19,0,8,30,9627.0
832,6,2,1,1,8,9,5,2019,19,0,11,25,9103.0
833,6,2,1,1,8,9,4,2019,19,0,8,0,11142.0
834,3,3,0,0,8,9,3,2019,8,20,5,30,4148.0
835,4,3,0,1,5,18,5,2019,18,15,16,30,10844.0
836,6,2,1,1,8,6,6,2019,16,10,9,45,9646.0
837,3,4,3,0,8,1,3,2019,13,25,12,0,12475.0
838,4,2,1,1,8,18,5,2019,19,0,22,50,15554.0
839,4,2,1,1,5,27,6,2019,19,0,7,5,10262.0
840,1,0,2,0,8,12,6,2019,16,10,13,20,6961.0
841,4,2,1,1,5,15,6,2019,19,0,14,0,10262.0
842,4,2,1,1,5,27,6,2019,19,0,16,0,10262.0
843,3,0,2,0,8,9,5,2019,2,20,23,30,3943.0
844,1,4,3,0,8,24,5,2019,20,45,19,30,3625.0
845,6,2,1,1,8,21,3,2019,19,15,9,0,13378.0
846,4,2,1,2,8,15,6,2019,12,35,11,45,13882.0
847,3,0,2,0,8,18,6,2019,8,20,5,30,3943.0
848,1,3,0,2,8,15,5,2019,5,25,9,25,14687.0
849,0,2,1,1,8,27,5,2019,13,25,7,55,6451.0
850,10,0,2,0,8,9,6,2019,22,15,19,30,4878.0
851,3,2,1,1,8,9,5,2019,1,30,18,35,8542.0
852,3,3,0,0,8,24,5,2019,12,20,9,35,4804.0
853,3,3,0,1,8,6,6,2019,2,15,21,0,6711.0
854,6,2,1,1,8,15,6,2019,19,15,13,0,16108.0
855,3,0,2,0,8,6,6,2019,3,15,0,25,3943.0
856,1,3,0,2,8,24,5,2019,5,25,10,0,15422.0
857,3,0,5,0,8,24,3,2019,0,15,21,20,5694.0
858,4,3,0,1,8,1,4,2019,19,50,8,25,12681.0
859,4,3,0,1,5,1,5,2019,10,5,20,0,8586.0
860,3,0,5,0,8,3,3,2019,3,25,0,40,6144.0
861,3,2,1,0,8,27,4,2019,8,50,5,35,6015.0
862,6,2,1,1,8,27,6,2019,19,15,4,55,7155.0
863,4,3,0,1,8,12,6,2019,22,5,9,35,12692.0
864,1,2,1,1,8,18,5,2019,23,0,17,40,8277.0
865,1,2,1,2,8,9,5,2019,9,25,7,5,9347.0
866,1,2,1,0,8,15,3,2019,21,10,18,5,4939.0
867,4,4,3,0,8,12,3,2019,21,10,19,40,5678.0
